br_exp_ID,br_ID,util_name,billing_period,payment_amount,payment_date
4026,8,Waste Management,2023-04,165.60,2023-04-28
4027,9,Rent,2023-04,5683.82,2023-04-28
4028,9,Electricity,2023-04,786.47,2023-04-28
4029,9,Water,2023-04,97.44,2023-04-28
4030,9,Internet,2023-04,235.23,2023-04-28
4031,9,Maintenance,2023-04,599.64,2023-04-28
4032,9,Waste Management,2023-04,127.45,2023-04-28
4033,10,Rent,2023-04,7034.43,2023-04-28
4034,10,Electricity,2023-04,1101.87,2023-04-28
4035,10,Water,2023-04,130.42,2023-04-28
4036,10,Internet,2023-04,235.23,2023-04-28
4037,10,Maintenance,2023-04,769.34,2023-04-28
4038,10,Waste Management,2023-04,153.54,2023-04-28
4039,11,Rent,2023-04,6753.05,2023-04-28
4040,11,Electricity,2023-04,1049.52,2023-04-28
4041,11,Water,2023-04,118.40,2023-04-28
4042,11,Internet,2023-04,235.23,2023-04-28
4043,11,Maintenance,2023-04,708.04,2023-04-28
4044,11,Waste Management,2023-04,153.75,2023-04-28
4045,12,Rent,2023-04,5458.72,2023-04-28
4046,12,Electricity,2023-04,826.95,2023-04-28
4047,12,Water,2023-04,95.41,2023-04-28
4048,12,Internet,2023-04,235.23,2023-04-28
4049,12,Maintenance,2023-04,630.65,2023-04-28
4050,12,Waste Management,2023-04,120.37,2023-04-28
4051,13,Rent,2023-04,3714.18,2023-04-28
4052,13,Electricity,2023-04,537.63,2023-04-28
4053,13,Water,2023-04,67.07,2023-04-28
4054,13,Internet,2023-04,235.23,2023-04-28
4055,13,Maintenance,2023-04,342.24,2023-04-28
4056,13,Waste Management,2023-04,84.71,2023-04-28
4057,1,Rent,2023-05,14575.34,2023-05-28
4058,1,Electricity,2023-05,1956.03,2023-05-28
4059,1,Water,2023-05,278.59,2023-05-28
4060,1,Internet,2023-05,235.23,2023-05-28
4061,1,Maintenance,2023-05,1349.40,2023-05-28
4062,1,Waste Management,2023-05,323.40,2023-05-28
4063,2,Rent,2023-05,11198.81,2023-05-28
4064,2,Electricity,2023-05,1537.50,2023-05-28
4065,2,Water,2023-05,216.39,2023-05-28
4066,2,Internet,2023-05,235.23,2023-05-28
4067,2,Maintenance,2023-05,1190.03,2023-05-28
4068,2,Waste Management,2023-05,242.86,2023-05-28
4069,3,Rent,2023-05,9285.45,2023-05-28
4070,3,Electricity,2023-05,1311.49,2023-05-28
4071,3,Water,2023-05,157.16,2023-05-28
4072,3,Internet,2023-05,235.23,2023-05-28
4073,3,Maintenance,2023-05,641.24,2023-05-28
4074,3,Waste Management,2023-05,206.93,2023-05-28
4075,4,Rent,2023-05,7540.91,2023-05-28
4076,4,Electricity,2023-05,1130.39,2023-05-28
4077,4,Water,2023-05,126.41,2023-05-28
4078,4,Internet,2023-05,235.23,2023-05-28
4079,4,Maintenance,2023-05,786.31,2023-05-28
4080,4,Waste Management,2023-05,166.02,2023-05-28
4081,5,Rent,2023-05,5852.65,2023-05-28
4082,5,Electricity,2023-05,823.78,2023-05-28
4083,5,Water,2023-05,104.97,2023-05-28
4084,5,Internet,2023-05,235.23,2023-05-28
4085,5,Maintenance,2023-05,513.72,2023-05-28
4086,5,Waste Management,2023-05,132.18,2023-05-28
4087,6,Rent,2023-05,7709.74,2023-05-28
4088,6,Electricity,2023-05,1049.40,2023-05-28
4089,6,Water,2023-05,131.04,2023-05-28
4090,6,Internet,2023-05,235.23,2023-05-28
4091,6,Maintenance,2023-05,521.25,2023-05-28
4092,6,Waste Management,2023-05,173.85,2023-05-28
4093,7,Rent,2023-05,6640.50,2023-05-28
4094,7,Electricity,2023-05,905.95,2023-05-28
4095,7,Water,2023-05,123.95,2023-05-28
4096,7,Internet,2023-05,235.23,2023-05-28
4097,7,Maintenance,2023-05,728.19,2023-05-28
4098,7,Waste Management,2023-05,151.38,2023-05-28
4099,8,Rent,2023-05,7259.53,2023-05-28
4100,8,Electricity,2023-05,1121.71,2023-05-28
4101,8,Water,2023-05,120.00,2023-05-28
4102,8,Internet,2023-05,235.23,2023-05-28
4103,8,Maintenance,2023-05,685.14,2023-05-28
4104,8,Waste Management,2023-05,157.01,2023-05-28
4105,9,Rent,2023-05,5683.82,2023-05-28
4106,9,Electricity,2023-05,794.12,2023-05-28
4107,9,Water,2023-05,105.02,2023-05-28
4108,9,Internet,2023-05,235.23,2023-05-28
4109,9,Maintenance,2023-05,444.21,2023-05-28
4110,9,Waste Management,2023-05,125.92,2023-05-28
4111,10,Rent,2023-05,7034.43,2023-05-28
4112,10,Electricity,2023-05,1080.95,2023-05-28
4113,10,Water,2023-05,133.52,2023-05-28
4114,10,Internet,2023-05,235.23,2023-05-28
4115,10,Maintenance,2023-05,758.44,2023-05-28
4116,10,Waste Management,2023-05,159.95,2023-05-28
4117,11,Rent,2023-05,6753.05,2023-05-28
4118,11,Electricity,2023-05,959.74,2023-05-28
4119,11,Water,2023-05,125.63,2023-05-28
4120,11,Internet,2023-05,235.23,2023-05-28
4121,11,Maintenance,2023-05,623.87,2023-05-28
4122,11,Waste Management,2023-05,151.51,2023-05-28
4123,12,Rent,2023-05,5458.72,2023-05-28
4124,12,Electricity,2023-05,831.59,2023-05-28
4125,12,Water,2023-05,103.61,2023-05-28
4126,12,Internet,2023-05,235.23,2023-05-28
4127,12,Maintenance,2023-05,625.71,2023-05-28
4128,12,Waste Management,2023-05,117.75,2023-05-28
4129,13,Rent,2023-05,3714.18,2023-05-28
4130,13,Electricity,2023-05,570.45,2023-05-28
4131,13,Water,2023-05,72.71,2023-05-28
4132,13,Internet,2023-05,235.23,2023-05-28
4133,13,Maintenance,2023-05,314.64,2023-05-28
4134,13,Waste Management,2023-05,82.11,2023-05-28
4135,1,Rent,2023-06,14575.34,2023-06-28
4136,1,Electricity,2023-06,2154.78,2023-06-28
4137,1,Water,2023-06,241.23,2023-06-28
4138,1,Internet,2023-06,235.23,2023-06-28
4139,1,Maintenance,2023-06,1168.75,2023-06-28
4140,1,Waste Management,2023-06,334.73,2023-06-28
4141,2,Rent,2023-06,11198.81,2023-06-28
4142,2,Electricity,2023-06,1626.87,2023-06-28
4143,2,Water,2023-06,201.46,2023-06-28
4144,2,Internet,2023-06,235.23,2023-06-28
4145,2,Maintenance,2023-06,1168.03,2023-06-28
4146,2,Waste Management,2023-06,256.31,2023-06-28
4147,3,Rent,2023-06,9285.45,2023-06-28
4148,3,Electricity,2023-06,1400.60,2023-06-28
4149,3,Water,2023-06,158.94,2023-06-28
4150,3,Internet,2023-06,235.23,2023-06-28
4151,3,Maintenance,2023-06,893.82,2023-06-28
4152,3,Waste Management,2023-06,195.90,2023-06-28
4153,4,Rent,2023-06,7540.91,2023-06-28
4154,4,Electricity,2023-06,1066.09,2023-06-28
4155,4,Water,2023-06,123.80,2023-06-28
4156,4,Internet,2023-06,235.23,2023-06-28
4157,4,Maintenance,2023-06,666.83,2023-06-28
4158,4,Waste Management,2023-06,166.65,2023-06-28
4159,5,Rent,2023-06,5852.65,2023-06-28
4160,5,Electricity,2023-06,883.81,2023-06-28
4161,5,Water,2023-06,107.30,2023-06-28
4162,5,Internet,2023-06,235.23,2023-06-28
4163,5,Maintenance,2023-06,529.37,2023-06-28
4164,5,Waste Management,2023-06,130.55,2023-06-28
4165,6,Rent,2023-06,7709.74,2023-06-28
4166,6,Electricity,2023-06,1107.71,2023-06-28
4167,6,Water,2023-06,129.91,2023-06-28
4168,6,Internet,2023-06,235.23,2023-06-28
4169,6,Maintenance,2023-06,842.76,2023-06-28
4170,6,Waste Management,2023-06,176.63,2023-06-28
4171,7,Rent,2023-06,6640.50,2023-06-28
4172,7,Electricity,2023-06,955.26,2023-06-28
4173,7,Water,2023-06,116.12,2023-06-28
4174,7,Internet,2023-06,235.23,2023-06-28
4175,7,Maintenance,2023-06,446.25,2023-06-28
4176,7,Waste Management,2023-06,150.95,2023-06-28
4177,8,Rent,2023-06,7259.53,2023-06-28
4178,8,Electricity,2023-06,1044.65,2023-06-28
4179,8,Water,2023-06,136.33,2023-06-28
4180,8,Internet,2023-06,235.23,2023-06-28
4181,8,Maintenance,2023-06,798.16,2023-06-28
4182,8,Waste Management,2023-06,161.99,2023-06-28
4183,9,Rent,2023-06,5683.82,2023-06-28
4184,9,Electricity,2023-06,836.73,2023-06-28
4185,9,Water,2023-06,102.76,2023-06-28
4186,9,Internet,2023-06,235.23,2023-06-28
4187,9,Maintenance,2023-06,642.67,2023-06-28
4188,9,Waste Management,2023-06,128.56,2023-06-28
4189,10,Rent,2023-06,7034.43,2023-06-28
4190,10,Electricity,2023-06,952.37,2023-06-28
4191,10,Water,2023-06,116.79,2023-06-28
4192,10,Internet,2023-06,235.23,2023-06-28
4193,10,Maintenance,2023-06,630.67,2023-06-28
4194,10,Waste Management,2023-06,148.76,2023-06-28
4195,11,Rent,2023-06,6753.05,2023-06-28
4196,11,Electricity,2023-06,979.56,2023-06-28
4197,11,Water,2023-06,108.81,2023-06-28
4198,11,Internet,2023-06,235.23,2023-06-28
4199,11,Maintenance,2023-06,513.26,2023-06-28
4200,11,Waste Management,2023-06,150.26,2023-06-28
4201,12,Rent,2023-06,5458.72,2023-06-28
4202,12,Electricity,2023-06,851.71,2023-06-28
4203,12,Water,2023-06,90.52,2023-06-28
4204,12,Internet,2023-06,235.23,2023-06-28
4205,12,Maintenance,2023-06,451.59,2023-06-28
4206,12,Waste Management,2023-06,117.46,2023-06-28
4207,13,Rent,2023-06,3714.18,2023-06-28
4208,13,Electricity,2023-06,515.72,2023-06-28
4209,13,Water,2023-06,67.07,2023-06-28
4210,13,Internet,2023-06,235.23,2023-06-28
4211,13,Maintenance,2023-06,426.93,2023-06-28
4212,13,Waste Management,2023-06,79.05,2023-06-28
4213,1,Rent,2023-07,14575.34,2023-07-28
4214,1,Electricity,2023-07,1882.96,2023-07-28
4215,1,Water,2023-07,261.70,2023-07-28
4216,1,Internet,2023-07,235.23,2023-07-28
4217,1,Maintenance,2023-07,1456.25,2023-07-28
4218,1,Waste Management,2023-07,313.42,2023-07-28
4219,2,Rent,2023-07,11198.81,2023-07-28
4220,2,Electricity,2023-07,1471.98,2023-07-28
4221,2,Water,2023-07,204.87,2023-07-28
4222,2,Internet,2023-07,235.23,2023-07-28
4223,2,Maintenance,2023-07,1238.31,2023-07-28
4224,2,Waste Management,2023-07,251.56,2023-07-28
4225,3,Rent,2023-07,9285.45,2023-07-28
4226,3,Electricity,2023-07,1172.39,2023-07-28
4227,3,Water,2023-07,152.78,2023-07-28
4228,3,Internet,2023-07,235.23,2023-07-28
4229,3,Maintenance,2023-07,651.95,2023-07-28
4230,3,Waste Management,2023-07,213.81,2023-07-28
4231,4,Rent,2023-07,7540.91,2023-07-28
4232,4,Electricity,2023-07,918.75,2023-07-28
4233,4,Water,2023-07,141.62,2023-07-28
4234,4,Internet,2023-07,235.23,2023-07-28
4235,4,Maintenance,2023-07,789.46,2023-07-28
4236,4,Waste Management,2023-07,165.72,2023-07-28
4237,5,Rent,2023-07,5852.65,2023-07-28
4238,5,Electricity,2023-07,704.72,2023-07-28
4239,5,Water,2023-07,112.70,2023-07-28
4240,5,Internet,2023-07,235.23,2023-07-28
4241,5,Maintenance,2023-07,583.11,2023-07-28
4242,5,Waste Management,2023-07,135.94,2023-07-28
4243,6,Rent,2023-07,7709.74,2023-07-28
4244,6,Electricity,2023-07,933.94,2023-07-28
4245,6,Water,2023-07,149.70,2023-07-28
4246,6,Internet,2023-07,235.23,2023-07-28
4247,6,Maintenance,2023-07,717.79,2023-07-28
4248,6,Waste Management,2023-07,177.22,2023-07-28
4249,7,Rent,2023-07,6640.50,2023-07-28
4250,7,Electricity,2023-07,822.65,2023-07-28
4251,7,Water,2023-07,129.92,2023-07-28
4252,7,Internet,2023-07,235.23,2023-07-28
4253,7,Maintenance,2023-07,655.98,2023-07-28
4254,7,Waste Management,2023-07,153.16,2023-07-28
4255,8,Rent,2023-07,7259.53,2023-07-28
4256,8,Electricity,2023-07,936.31,2023-07-28
4257,8,Water,2023-07,121.28,2023-07-28
4258,8,Internet,2023-07,235.23,2023-07-28
4259,8,Maintenance,2023-07,786.48,2023-07-28
4260,8,Waste Management,2023-07,153.36,2023-07-28
4261,9,Rent,2023-07,5683.82,2023-07-28
4262,9,Electricity,2023-07,686.42,2023-07-28
4263,9,Water,2023-07,97.54,2023-07-28
4264,9,Internet,2023-07,235.23,2023-07-28
4265,9,Maintenance,2023-07,635.45,2023-07-28
4266,9,Waste Management,2023-07,130.91,2023-07-28
4267,10,Rent,2023-07,7034.43,2023-07-28
4268,10,Electricity,2023-07,969.90,2023-07-28
4269,10,Water,2023-07,130.13,2023-07-28
4270,10,Internet,2023-07,235.23,2023-07-28
4271,10,Maintenance,2023-07,671.57,2023-07-28
4272,10,Waste Management,2023-07,163.45,2023-07-28
4273,11,Rent,2023-07,6753.05,2023-07-28
4274,11,Electricity,2023-07,931.08,2023-07-28
4275,11,Water,2023-07,123.99,2023-07-28
4276,11,Internet,2023-07,235.23,2023-07-28
4277,11,Maintenance,2023-07,770.07,2023-07-28
4278,11,Waste Management,2023-07,145.55,2023-07-28
4279,12,Rent,2023-07,5458.72,2023-07-28
4280,12,Electricity,2023-07,677.01,2023-07-28
4281,12,Water,2023-07,105.72,2023-07-28
4282,12,Internet,2023-07,235.23,2023-07-28
4283,12,Maintenance,2023-07,375.36,2023-07-28
4284,12,Waste Management,2023-07,125.09,2023-07-28
4285,13,Rent,2023-07,3714.18,2023-07-28
4286,13,Electricity,2023-07,471.14,2023-07-28
4287,13,Water,2023-07,72.08,2023-07-28
4288,13,Internet,2023-07,235.23,2023-07-28
4289,13,Maintenance,2023-07,403.48,2023-07-28
4290,13,Waste Management,2023-07,79.35,2023-07-28
4291,1,Rent,2023-08,14575.34,2023-08-28
4292,1,Electricity,2023-08,1988.03,2023-08-28
4293,1,Water,2023-08,260.39,2023-08-28
4294,1,Internet,2023-08,235.23,2023-08-28
4295,1,Maintenance,2023-08,1579.81,2023-08-28
4296,1,Waste Management,2023-08,315.11,2023-08-28
4297,2,Rent,2023-08,11198.81,2023-08-28
4298,2,Electricity,2023-08,1558.56,2023-08-28
4299,2,Water,2023-08,210.33,2023-08-28
4300,2,Internet,2023-08,235.23,2023-08-28
4301,2,Maintenance,2023-08,1151.78,2023-08-28
4302,2,Waste Management,2023-08,236.85,2023-08-28
4303,3,Rent,2023-08,9285.45,2023-08-28
4304,3,Electricity,2023-08,1118.49,2023-08-28
4305,3,Water,2023-08,169.19,2023-08-28
4306,3,Internet,2023-08,235.23,2023-08-28
4307,3,Maintenance,2023-08,959.37,2023-08-28
4308,3,Waste Management,2023-08,199.70,2023-08-28
4309,4,Rent,2023-08,7540.91,2023-08-28
4310,4,Electricity,2023-08,1055.49,2023-08-28
4311,4,Water,2023-08,121.89,2023-08-28
4312,4,Internet,2023-08,235.23,2023-08-28
4313,4,Maintenance,2023-08,713.63,2023-08-28
4314,4,Waste Management,2023-08,159.56,2023-08-28
4315,5,Rent,2023-08,5852.65,2023-08-28
4316,5,Electricity,2023-08,800.48,2023-08-28
4317,5,Water,2023-08,97.80,2023-08-28
4318,5,Internet,2023-08,235.23,2023-08-28
4319,5,Maintenance,2023-08,440.79,2023-08-28
4320,5,Waste Management,2023-08,128.62,2023-08-28
4321,6,Rent,2023-08,7709.74,2023-08-28
4322,6,Electricity,2023-08,1059.13,2023-08-28
4323,6,Water,2023-08,142.25,2023-08-28
4324,6,Internet,2023-08,235.23,2023-08-28
4325,6,Maintenance,2023-08,674.49,2023-08-28
4326,6,Waste Management,2023-08,172.48,2023-08-28
4327,7,Rent,2023-08,6640.50,2023-08-28
4328,7,Electricity,2023-08,911.73,2023-08-28
4329,7,Water,2023-08,110.91,2023-08-28
4330,7,Internet,2023-08,235.23,2023-08-28
4331,7,Maintenance,2023-08,719.73,2023-08-28
4332,7,Waste Management,2023-08,150.83,2023-08-28
4333,8,Rent,2023-08,7259.53,2023-08-28
4334,8,Electricity,2023-08,992.56,2023-08-28
4335,8,Water,2023-08,139.69,2023-08-28
4336,8,Internet,2023-08,235.23,2023-08-28
4337,8,Maintenance,2023-08,713.69,2023-08-28
4338,8,Waste Management,2023-08,161.74,2023-08-28
4339,9,Rent,2023-08,5683.82,2023-08-28
4340,9,Electricity,2023-08,751.70,2023-08-28
4341,9,Water,2023-08,106.00,2023-08-28
4342,9,Internet,2023-08,235.23,2023-08-28
4343,9,Maintenance,2023-08,414.27,2023-08-28
4344,9,Waste Management,2023-08,129.52,2023-08-28
4345,10,Rent,2023-08,7034.43,2023-08-28
4346,10,Electricity,2023-08,896.33,2023-08-28
4347,10,Water,2023-08,127.97,2023-08-28
4348,10,Internet,2023-08,235.23,2023-08-28
4349,10,Maintenance,2023-08,704.15,2023-08-28
4350,10,Waste Management,2023-08,153.70,2023-08-28
4351,11,Rent,2023-08,6753.05,2023-08-28
4352,11,Electricity,2023-08,810.08,2023-08-28
4353,11,Water,2023-08,121.62,2023-08-28
4354,11,Internet,2023-08,235.23,2023-08-28
4355,11,Maintenance,2023-08,625.77,2023-08-28
4356,11,Waste Management,2023-08,154.99,2023-08-28
4357,12,Rent,2023-08,5458.72,2023-08-28
4358,12,Electricity,2023-08,659.35,2023-08-28
4359,12,Water,2023-08,104.86,2023-08-28
4360,12,Internet,2023-08,235.23,2023-08-28
4361,12,Maintenance,2023-08,582.98,2023-08-28
4362,12,Waste Management,2023-08,116.84,2023-08-28
4363,13,Rent,2023-08,3714.18,2023-08-28
4364,13,Electricity,2023-08,518.21,2023-08-28
4365,13,Water,2023-08,65.36,2023-08-28
4366,13,Internet,2023-08,235.23,2023-08-28
4367,13,Maintenance,2023-08,414.26,2023-08-28
4368,13,Waste Management,2023-08,81.11,2023-08-28
4369,1,Rent,2023-09,14575.34,2023-09-28
4370,1,Electricity,2023-09,2019.05,2023-09-28
4371,1,Water,2023-09,265.87,2023-09-28
4372,1,Internet,2023-09,235.23,2023-09-28
4373,1,Maintenance,2023-09,1460.28,2023-09-28
4374,1,Waste Management,2023-09,323.12,2023-09-28
4375,2,Rent,2023-09,11198.81,2023-09-28
4376,2,Electricity,2023-09,1460.77,2023-09-28
4377,2,Water,2023-09,182.21,2023-09-28
4378,2,Internet,2023-09,235.23,2023-09-28
4379,2,Maintenance,2023-09,916.39,2023-09-28
4380,2,Waste Management,2023-09,250.50,2023-09-28
4381,3,Rent,2023-09,9285.45,2023-09-28
4382,3,Electricity,2023-09,1236.52,2023-09-28
4383,3,Water,2023-09,177.65,2023-09-28
4384,3,Internet,2023-09,235.23,2023-09-28
4385,3,Maintenance,2023-09,1050.60,2023-09-28
4386,3,Waste Management,2023-09,206.69,2023-09-28
4387,4,Rent,2023-09,7540.91,2023-09-28
4388,4,Electricity,2023-09,918.91,2023-09-28
4389,4,Water,2023-09,132.80,2023-09-28
4390,4,Internet,2023-09,235.23,2023-09-28
4391,4,Maintenance,2023-09,751.34,2023-09-28
4392,4,Waste Management,2023-09,172.90,2023-09-28
4393,5,Rent,2023-09,5852.65,2023-09-28
4394,5,Electricity,2023-09,790.48,2023-09-28
4395,5,Water,2023-09,97.19,2023-09-28
4396,5,Internet,2023-09,235.23,2023-09-28
4397,5,Maintenance,2023-09,462.16,2023-09-28
4398,5,Waste Management,2023-09,133.34,2023-09-28
4399,6,Rent,2023-09,7709.74,2023-09-28
4400,6,Electricity,2023-09,935.20,2023-09-28
4401,6,Water,2023-09,137.28,2023-09-28
4402,6,Internet,2023-09,235.23,2023-09-28
4403,6,Maintenance,2023-09,597.64,2023-09-28
4404,6,Waste Management,2023-09,172.97,2023-09-28
4405,7,Rent,2023-09,6640.50,2023-09-28
4406,7,Electricity,2023-09,842.07,2023-09-28
4407,7,Water,2023-09,128.34,2023-09-28
4408,7,Internet,2023-09,235.23,2023-09-28
4409,7,Maintenance,2023-09,726.85,2023-09-28
4410,7,Waste Management,2023-09,144.59,2023-09-28
4411,8,Rent,2023-09,7259.53,2023-09-28
4412,8,Electricity,2023-09,967.78,2023-09-28
4413,8,Water,2023-09,139.92,2023-09-28
4414,8,Internet,2023-09,235.23,2023-09-28
4415,8,Maintenance,2023-09,497.92,2023-09-28
4416,8,Waste Management,2023-09,154.29,2023-09-28
4417,9,Rent,2023-09,5683.82,2023-09-28
4418,9,Electricity,2023-09,732.03,2023-09-28
4419,9,Water,2023-09,101.86,2023-09-28
4420,9,Internet,2023-09,235.23,2023-09-28
4421,9,Maintenance,2023-09,528.61,2023-09-28
4422,9,Waste Management,2023-09,124.33,2023-09-28
4423,10,Rent,2023-09,7034.43,2023-09-28
4424,10,Electricity,2023-09,912.64,2023-09-28
4425,10,Water,2023-09,135.07,2023-09-28
4426,10,Internet,2023-09,235.23,2023-09-28
4427,10,Maintenance,2023-09,654.83,2023-09-28
4428,10,Waste Management,2023-09,150.38,2023-09-28
4429,11,Rent,2023-09,6753.05,2023-09-28
4430,11,Electricity,2023-09,923.47,2023-09-28
4431,11,Water,2023-09,113.75,2023-09-28
4432,11,Internet,2023-09,235.23,2023-09-28
4433,11,Maintenance,2023-09,720.58,2023-09-28
4434,11,Waste Management,2023-09,150.63,2023-09-28
4435,12,Rent,2023-09,5458.72,2023-09-28
4436,12,Electricity,2023-09,666.38,2023-09-28
4437,12,Water,2023-09,102.84,2023-09-28
4438,12,Internet,2023-09,235.23,2023-09-28
4439,12,Maintenance,2023-09,622.31,2023-09-28
4440,12,Waste Management,2023-09,123.29,2023-09-28
4441,13,Rent,2023-09,3714.18,2023-09-28
4442,13,Electricity,2023-09,500.64,2023-09-28
4443,13,Water,2023-09,68.42,2023-09-28
4444,13,Internet,2023-09,235.23,2023-09-28
4445,13,Maintenance,2023-09,343.06,2023-09-28
4446,13,Waste Management,2023-09,83.25,2023-09-28
4447,1,Rent,2023-10,14575.34,2023-10-28
4448,1,Electricity,2023-10,1897.38,2023-10-28
4449,1,Water,2023-10,238.41,2023-10-28
4450,1,Internet,2023-10,235.23,2023-10-28
4451,1,Maintenance,2023-10,1365.26,2023-10-28
4452,1,Waste Management,2023-10,320.15,2023-10-28
4453,2,Rent,2023-10,11198.81,2023-10-28
4454,2,Electricity,2023-10,1437.81,2023-10-28
4455,2,Water,2023-10,188.85,2023-10-28
4456,2,Internet,2023-10,235.23,2023-10-28
4457,2,Maintenance,2023-10,1105.20,2023-10-28
4458,2,Waste Management,2023-10,254.40,2023-10-28
4459,3,Rent,2023-10,9285.45,2023-10-28
4460,3,Electricity,2023-10,1218.71,2023-10-28
4461,3,Water,2023-10,160.84,2023-10-28
4462,3,Internet,2023-10,235.23,2023-10-28
4463,3,Maintenance,2023-10,820.14,2023-10-28
4464,3,Waste Management,2023-10,198.11,2023-10-28
4465,4,Rent,2023-10,7540.91,2023-10-28
4466,4,Electricity,2023-10,908.60,2023-10-28
4467,4,Water,2023-10,130.97,2023-10-28
4468,4,Internet,2023-10,235.23,2023-10-28
4469,4,Maintenance,2023-10,630.63,2023-10-28
4470,4,Waste Management,2023-10,175.30,2023-10-28
4471,5,Rent,2023-10,5852.65,2023-10-28
4472,5,Electricity,2023-10,788.02,2023-10-28
4473,5,Water,2023-10,112.59,2023-10-28
4474,5,Internet,2023-10,235.23,2023-10-28
4475,5,Maintenance,2023-10,663.25,2023-10-28
4476,5,Waste Management,2023-10,124.72,2023-10-28
4477,6,Rent,2023-10,7709.74,2023-10-28
4478,6,Electricity,2023-10,987.30,2023-10-28
4479,6,Water,2023-10,139.07,2023-10-28
4480,6,Internet,2023-10,235.23,2023-10-28
4481,6,Maintenance,2023-10,780.21,2023-10-28
4482,6,Waste Management,2023-10,165.94,2023-10-28
4483,7,Rent,2023-10,6640.50,2023-10-28
4484,7,Electricity,2023-10,804.60,2023-10-28
4485,7,Water,2023-10,128.03,2023-10-28
4486,7,Internet,2023-10,235.23,2023-10-28
4487,7,Maintenance,2023-10,460.06,2023-10-28
4488,7,Waste Management,2023-10,140.19,2023-10-28
4489,8,Rent,2023-10,7259.53,2023-10-28
4490,8,Electricity,2023-10,987.57,2023-10-28
4491,8,Water,2023-10,129.26,2023-10-28
4492,8,Internet,2023-10,235.23,2023-10-28
4493,8,Maintenance,2023-10,535.71,2023-10-28
4494,8,Waste Management,2023-10,162.30,2023-10-28
4495,9,Rent,2023-10,5683.82,2023-10-28
4496,9,Electricity,2023-10,701.55,2023-10-28
4497,9,Water,2023-10,101.82,2023-10-28
4498,9,Internet,2023-10,235.23,2023-10-28
4499,9,Maintenance,2023-10,618.57,2023-10-28
4500,9,Waste Management,2023-10,128.40,2023-10-28
4501,10,Rent,2023-10,7034.43,2023-10-28
4502,10,Electricity,2023-10,879.16,2023-10-28
4503,10,Water,2023-10,136.09,2023-10-28
4504,10,Internet,2023-10,235.23,2023-10-28
4505,10,Maintenance,2023-10,520.28,2023-10-28
4506,10,Waste Management,2023-10,154.45,2023-10-28
4507,11,Rent,2023-10,6753.05,2023-10-28
4508,11,Electricity,2023-10,845.65,2023-10-28
4509,11,Water,2023-10,122.95,2023-10-28
4510,11,Internet,2023-10,235.23,2023-10-28
4511,11,Maintenance,2023-10,518.20,2023-10-28
4512,11,Waste Management,2023-10,156.86,2023-10-28
4513,12,Rent,2023-10,5458.72,2023-10-28
4514,12,Electricity,2023-10,701.56,2023-10-28
4515,12,Water,2023-10,102.62,2023-10-28
4516,12,Internet,2023-10,235.23,2023-10-28
